NUTS3;CODE
'SK022';'91443'
'SK022';'91451'
'SK022';'91501'
'SK022';'91601'
'SK022';'91611'
'SK022';'91612'
'SK022';'91613'
'SK022';'91614'
'SK022';'91616'
'SK022';'91621'
'SK022';'91622'
'SK022';'91623'
'SK022';'91625'
'SK022';'91627'
'SK022';'91631'
'SK022';'91633'
'SK022';'91635'
'SK022';'91637'
'SK022';'91638'
'SK022';'91642'
'SK022';'95618'
'SK022';'95633'
'SK022';'95635'
'SK022';'95636'
'SK022';'95637'
'SK022';'95638'
'SK022';'95641'
'SK022';'95652'
'SK022';'95653'
'SK022';'95654'
'SK022';'95655'
'SK022';'95701'
'SK022';'95703'
'SK022';'95704'
'SK022';'95801'
'SK022';'95803'
'SK022';'95804'
'SK022';'95806'
'SK022';'95841'
'SK022';'95844'
'SK022';'95845'
'SK022';'95852'
'SK022';'95853'
'SK022';'97101'
'SK022';'97201'
'SK022';'97211'
'SK022';'97212'
'SK022';'97213'
'SK022';'97222'
'SK022';'97223'
'SK022';'97225'
'SK022';'97226'
'SK022';'97228'
'SK022';'97229'
'SK022';'97231'
'SK022';'97232'
'SK022';'97242'
'SK022';'97243'
'SK022';'97245'
'SK022';'97246'
'SK022';'97247'
'SK022';'97251'
'SK022';'97271'
'SK023';'92572'
'SK023';'92581'
'SK023';'92582'
'SK023';'92583'
'SK023';'92584'
'SK023';'92585'
'SK023';'92591'
'SK023';'92701'
'SK023';'92705'
'SK023';'93401'
'SK023';'93405'
'SK023';'93502'
'SK023';'93503'
'SK023';'93505'
'SK023';'93521'
'SK023';'93522'
'SK023';'93523'
'SK023';'93524'
'SK023';'93525'
'SK023';'93526'
'SK023';'93527'
'SK023';'93529'
'SK023';'93531'
'SK023';'93532'
'SK023';'93533'
'SK023';'93534'
'SK023';'93535'
'SK023';'93537'
'SK023';'93538'
'SK023';'93541'
'SK023';'93551'
'SK023';'93552'
'SK023';'93555'
'SK023';'93556'
'SK023';'93557'
'SK023';'93561'
'SK023';'93562'
'SK023';'93563'
'SK023';'93565'
'SK023';'93566'
'SK023';'93567'
'SK023';'93568'
'SK023';'93569'
'SK023';'93571'
'SK023';'93574'
'SK023';'93575'
'SK023';'93577'
'SK023';'93581'
'SK023';'93582'
'SK023';'93584'
'SK023';'93585'
'SK023';'93587'
'SK023';'93601'
'SK023';'93701'
'SK023';'94001'
'SK023';'94002'
'SK023';'94101'
'SK023';'94102'
'SK023';'94103'
'SK023';'94104'
'SK023';'94105'
'SK023';'94106'
'SK023';'94107'
'SK023';'94110'
'SK023';'94111'
'SK023';'94121'
'SK023';'94122'
'SK023';'94123'
'SK023';'94131'
'SK023';'94132'
'SK023';'94133'
'SK023';'94134'
'SK023';'94135'
'SK023';'94136'
'SK023';'94137'
'SK023';'94141'
'SK023';'94142'
'SK023';'94143'
'SK023';'94144'
'SK023';'94145'
'SK023';'94146'
'SK023';'94147'
'SK023';'94148'
'SK023';'94149'
'SK023';'94150'
'SK023';'94151'
'SK023';'94162'
'SK023';'94201'
'SK023';'94301'
'SK023';'94304'
'SK023';'94342'
